"","CNTRYID","CNTSCHID","age","sex","ESCS","SES","MATH","growth"
"7098",360,36000259,16,0,-3.0464,-1.53363403475113,347.2385,"0"
"7099",360,36000076,16,1,-2.4092,-0.921850186886156,365.5984,"1"
"7100",360,36000212,16,0,-2.6941,-1.1953863109551,352.621,"0"
"7101",360,36000206,16,1,0.0592,1.44809213902391,448.3576,"0"
"7102",360,36000399,16,1,-2.4575,-0.968223632981382,369.6479,"0"
"7103",360,36000350,16,1,-0.7195,0.700452336242281,370.3107,"0"
"7104",360,36000192,16,1,-3.213,-1.69358881983321,349.6056,"1"
"7105",360,36000214,16,1,-3.3385,-1.81408297066035,445.4423,"1"
"7106",360,36000296,16,1,-1.5756,-0.121500193822379,316.5123,"1"
"7107",360,36000173,16,0,-0.7915,0.631324217839459,421.9657,"1"
"7108",360,36000345,16,0,-2.2837,-0.801356036059016,491.5891,"1"
"7109",360,36000325,16,0,-3.3675,-1.8419262405726,337.3295,"0"
"7110",360,36000047,16,1,-2.2678,-0.78609024324506,303.4305,"1"
"7111",360,36000356,16,1,-2.5386,-1.04608877746012,382.2583,"0"
"7112",360,36000092,16,1,-1.5704,-0.116507607493286,418.1778,"0"
"7113",360,36000114,16,1,-2.7328,-1.23254267459662,334.8363,"0"
"7114",360,36000293,16,1,-0.6397,0.777069334138741,304.2702,"0"
"7115",360,36000158,16,1,-2.4234,-0.935483788015602,289.8082,"0"
"7116",360,36000252,16,1,-2.3237,-0.839760546282806,280.4956,"0"
"7117",360,36000166,16,0,-1.4416,0.00715491542731683,318.6329,"1"
"7118",360,36000321,16,1,-1.894,-0.427200095203745,360.4609,"0"
"7119",360,36000207,16,0,-2.5335,-1.04119220240658,347.2465,"0"
"7120",360,36000347,16,1,-2.5764,-1.0823810396216,318.2733,"0"
"7121",360,36000370,16,0,-1.4923,-0.0415228012813366,373.383,"1"
"7122",360,36000140,16,0,-1.9886,-0.518026761883007,430.7584,"0"
"7123",360,36000408,16,0,-2.862,-1.35658924261946,327.4232,"0"
"7124",360,36000225,16,1,-1.9163,-0.448610609653508,383.6787,"0"
"7125",360,36000356,16,1,-2.6658,-1.16821511997177,345.0305,"1"
"7126",360,36000249,16,1,-0.5714,0.842645035345862,406.6298,"1"
"7127",360,36000231,16,1,-1.6961,-0.237193780871545,297.4443,"0"
"7128",360,36000058,16,1,-0.0907,1.30417123696025,401.9385,"0"
"7129",360,36000067,16,0,-0.4656,0.944224964887786,368.5381,"1"
"7130",360,36000284,16,0,0.5325,1.9025135062469,475.8305,"0"
"7131",360,36000020,16,1,-1.1928,0.246030969019289,377.2227,"1"
"7132",360,36000174,16,0,-0.6164,0.799439961344099,457.8778,"0"
"7133",360,36000375,16,0,-2.7941,-1.29139758651457,359.4325,"1"
"7134",360,36000320,16,0,-1.7948,-0.331956909848746,284.9984,"0"
"7135",360,36000176,16,0,-1.5368,-0.0842478189053026,352.7419,"0"
"7136",360,36000212,16,0,-3.0072,-1.49599761473181,344.9774,"0"
"7137",360,36000278,16,1,-0.853,0.572277283370383,358.6988,"1"
"7138",360,36000118,16,0,-1.9301,-0.461860165680715,380.1349,"1"
"7139",360,36000142,16,1,-2.6741,-1.1761840558432,348.0853,"1"
"7140",360,36000384,16,1,-1.0398,0.392928220625284,350.2377,"0"
"7141",360,36000059,16,1,-0.6367,0.779949672405525,425.752,"0"
"7142",360,36000132,16,1,-1.1496,0.287507840060982,389.7677,"0"
"7143",360,36000179,16,0,0.0902,1.47785563444734,367.1462,"0"
"7144",360,36000280,16,0,0.0583,1.44722803754387,494.2001,"1"
"7145",360,36000195,16,0,-0.1346,1.26202228698965,479.0892,"0"
"7146",360,36000047,16,0,-2.7637,-1.26221015874449,380.0061,"0"
"7147",360,36000247,16,0,-1.5339,-0.081463491914078,435.2677,"0"
"7148",360,36000181,16,1,0.0427,1.43225027855659,394.2593,"0"
"7149",360,36000173,16,0,-0.4231,0.985029757000562,452.7535,"0"
"7150",360,36000136,16,1,-1.1991,0.239982258659042,344.9266,"1"
"7151",360,36000045,16,0,-2.6193,-1.12356987683661,447.2228,"0"
"7152",360,36000338,16,1,-1.1414,0.295380764656859,444.1028,"1"
"7153",360,36000130,16,0,-3.2322,-1.71202298474063,247.8142,"0"
"7154",360,36000249,16,1,-0.8822,0.544241990907016,367.9948,"0"
"7155",360,36000340,16,0,0.4146,1.78931621236228,512.7208,"1"
"7156",360,36000086,16,1,-1.4447,0.00417856588497303,414.2506,"1"
"7157",360,36000202,16,1,-1.9009,-0.433824873217349,390.8193,"1"
"7158",360,36000236,16,0,-0.3483,1.05684619111905,373.6769,"0"
"7159",360,36000185,16,0,-2.4462,-0.957374358843162,392.5478,"0"
"7160",360,36000077,16,0,-0.1397,1.25712571193611,370.4985,"0"
"7161",360,36000234,16,0,-1.983,-0.512650130451677,405.2437,"0"
"7162",360,36000406,16,0,-1.594,-0.139166268525322,370.2572,"0"
"7163",360,36000294,16,1,-2.2559,-0.774664901453482,292.8453,"0"
"7164",360,36000408,16,0,-1.5099,-0.0584207857798041,342.1204,"0"
"7165",360,36000166,16,0,0.6899,2.05363525397751,378.0263,"1"
"7166",360,36000078,16,0,-1.1848,0.253711871064047,377.349,"0"
"7167",360,36000290,16,1,-0.3811,1.02535449273554,411.1517,"0"
"7168",360,36000335,16,1,-1.627,-0.170849989459949,427.2791,"1"
"7169",360,36000123,16,0,-1.0376,0.395040468687593,308.9452,"0"
"7170",360,36000342,16,1,-1.1964,0.242574563099148,439.3237,"0"
"7171",360,36000329,16,1,-3.2821,-1.75993261124481,413.2625,"0"
"7172",360,36000213,16,0,-1.5339,-0.081463491914078,318.533,"0"
"7173",360,36000370,16,1,-1.8736,-0.407613794989612,300.3156,"0"
"7174",360,36000255,16,0,-0.9884,0.442278016262854,430.8202,"0"
"7175",360,36000033,16,1,-1.6444,-0.187555951407297,330.8241,"1"
"7176",360,36000217,16,1,-1.9861,-0.515626479994021,351.8621,"0"
"7177",360,36000076,16,1,-0.5835,0.831027671003166,373.0403,"0"
"7178",360,36000028,16,0,-2.4786,-0.988482012124432,339.7281,"0"
"7179",360,36000214,16,1,-1.2114,0.228172871765227,353.986,"0"
"7180",360,36000340,16,0,-1.0229,0.409154126194836,523.8118,"1"
"7181",360,36000060,16,1,-3.1352,-1.61889204744794,340.6225,"1"
"7182",360,36000285,16,0,-1.7767,-0.314578868972481,431.2128,"1"
"7183",360,36000078,16,0,0.1739,1.55821707209062,363.7158,"0"
"7184",360,36000034,16,0,-3.4895,-1.95905999675516,316.17,"0"
"7185",360,36000237,16,1,-0.5676,0.846293463817122,341.7641,"0"
"7186",360,36000305,16,1,0.3967,1.77213019403713,309.9799,"1"
"7187",360,36000025,16,0,-0.8925,0.53435282952439,439.9126,"1"
"7188",360,36000315,16,0,-1.6698,-0.211942815399403,354.6078,"0"
"7189",360,36000261,16,1,-0.4457,0.963331208724121,252.6134,"1"
"7190",360,36000246,16,1,-1.1831,0.255344062748558,375.4072,"1"
"7191",360,36000257,16,1,-1.5394,-0.0867441120698491,415.343,"1"
"7192",360,36000286,16,0,-0.3827,1.02381831232659,391.1887,"0"
"7193",360,36000188,16,0,-2.5816,-1.08737362595069,375.9061,"1"
"7194",360,36000344,16,1,-2.3152,-0.83159958786025,280.9575,"0"
"7195",360,36000369,16,1,0.8758,2.23212021524257,519.3898,"1"
"7196",360,36000347,16,1,-3.6435,-2.10691736111675,328.9592,"1"
"7197",360,36000234,16,0,-1.415,0.0326939147261369,420.7631,"0"
"7198",360,36000330,16,0,-0.9455,0.483466853477869,448.5246,"1"
"7199",360,36000096,16,0,-1.8788,-0.412606381318705,331.3814,"1"
"7200",360,36000010,16,1,-1.1062,0.329176733653794,381.2506,"0"
"7201",360,36000149,16,1,-1.9216,-0.45369920725816,391.3214,"0"
"7202",360,36000220,13,0,-2.8829,-1.37665559921139,331.0332,"0"
"7203",360,36000242,16,1,0.0943,1.48179209674528,389.4613,"1"
"7204",360,36000394,16,0,-1.4501,-0.00100604299523844,441.2842,"1"
"7205",360,36000056,16,0,-0.3833,1.02324224467323,431.0698,"1"
"7206",360,36000117,16,1,-1.399,0.0480557188156528,439.1893,"1"
"7207",360,36000255,16,1,-2.7024,-1.20335524682653,384.5202,"0"
"7208",360,36000298,16,0,-1.5357,-0.0831916948741485,356.664,"0"
"7209",360,36000335,16,0,-2.6184,-1.12270577535658,350.2508,"1"
"7210",360,36000017,16,1,-1.8383,-0.373721814717118,328.0506,"0"
"7211",360,36000127,16,0,-2.4674,-0.97772874926177,337.094,"0"
"7212",360,36000222,16,0,-1.6566,-0.199269327025553,331.6117,"1"
"7213",360,36000021,16,0,-2.3544,-0.869236007879565,328.4123,"0"
"7214",360,36000117,16,0,0.8447,2.20226070854358,391.7089,"0"
"7215",360,36000025,16,0,0.5059,1.87697450694808,523.4546,"1"
"7216",360,36000078,16,0,-1.7316,-0.271277783695159,374.5908,"0"
"7217",360,36000261,16,1,-4.6384,-3.06213354165796,324.9535,"0"
"7218",360,36000276,16,1,-1.5148,-0.0631253382822183,362.131,"0"
"7219",360,36000391,16,0,-0.5805,0.83390800926995,507.9063,"1"
"7220",360,36000325,16,1,-1.668,-0.210214612439333,451.024,"0"
"7221",360,36000188,16,0,-3.6303,-2.0942438727429,312.1851,"1"
"7222",360,36000044,16,0,0.971,2.32352294957519,544.7874,"1"
"7223",360,36000373,16,0,-1.0993,0.335801511667397,391.2051,"0"
"7224",360,36000074,16,0,-1.7528,-0.291632174113767,366.0429,"0"
"7225",360,36000196,16,1,-1.8029,-0.339733823169064,270.2248,"0"
"7226",360,36000357,16,0,-3.3538,-1.82877269582095,343.264,"0"
"7227",360,36000392,16,0,-2.6432,-1.14651657169533,417.8718,"1"
"7228",360,36000021,16,1,-1.5053,-0.0540042671040684,399.7509,"0"
"7229",360,36000280,16,1,0.3146,1.6933049368028,400.4468,"1"
"7230",360,36000206,16,1,-2.2782,-0.796075415903245,319.5965,"0"
"7231",360,36000204,16,1,-3.6672,-2.12967203342434,285.9789,"1"
"7232",360,36000039,16,1,-3.0489,-1.53603431664011,341.1833,"0"
"7233",360,36000387,16,1,-1.307,0.136386092330369,430.5229,"1"
"7234",360,36000213,16,1,-0.7905,0.632284330595054,389.5532,"0"
"7235",360,36000371,16,0,-1.6757,-0.217607480657412,410.3194,"1"
"7236",360,36000137,16,0,-2.6606,-1.16322253364267,382.2578,"1"
"7237",360,36000059,16,0,-1.5559,-0.102585972537162,364.1581,"1"
"7238",360,36000356,16,1,-1.967,-0.497288326362161,325.3031,"0"
"7239",360,36000321,16,0,-1.1331,0.303349700528295,371.6729,"1"
"7240",360,36000220,16,1,-1.5711,-0.117179686422202,352.3246,"0"
"7241",360,36000200,16,1,-1.7511,-0.289999982429256,426.5743,"1"
"7242",360,36000282,16,1,-1.9973,-0.526379742856682,415.4032,"0"
"7243",360,36000014,16,0,0.0449,1.4343625266189,323.7311,"1"
"7244",360,36000312,16,0,-2.6082,-1.11291262524951,293.1828,"0"
"7245",360,36000085,16,1,-2.6673,-1.16965528910516,398.8477,"1"
"7246",360,36000046,9,1,-2.844,-1.33930721301875,318.7719,"1"
"7247",360,36000167,16,0,-2.2917,-0.809036938103774,374.7727,"0"
"7248",360,36000398,16,1,-1.3886,0.0580408914738381,495.5356,"1"
"7249",360,36000028,16,0,-0.8934,0.533488728044355,350.4366,"0"
"7250",360,36000398,16,1,-1.2692,0.17267835449185,453.3011,"1"
"7251",360,36000072,16,0,-1.3203,0.123616592680959,428.9265,"0"
"7252",360,36000257,16,1,-1.5633,-0.109690806928563,293.3599,"0"
"7253",360,36000256,16,1,-1.5008,-0.0496837597038919,421.9524,"0"
"7254",360,36000206,16,0,-2.2224,-0.742501124141058,361.7218,"1"
"7255",360,36000064,16,1,-1.7318,-0.271469806246278,284.4015,"0"
"7256",360,36000399,16,0,-3.2718,-1.75004344986218,359.5685,"0"
"7257",360,36000067,16,0,-2.032,-0.559695655475819,453.6897,"1"
"7258",360,36000221,16,1,-0.7356,0.684994520877205,323.3635,"0"
"7259",360,36000180,16,0,-2.868,-1.36234991915302,290.87,"1"
"7260",360,36000137,16,0,-2.2808,-0.798571709067792,367.8291,"0"
"7261",360,36000146,16,0,-1.7729,-0.310930440501221,384.5548,"0"
"7262",360,36000057,16,0,-2.1719,-0.694015429983524,364.7656,"1"
"7263",360,36000323,16,0,-1.171,0.266961427091254,345.0201,"0"
"7264",360,36000147,16,1,-1.5937,-0.138878234698643,430.2161,"0"
"7265",360,36000111,16,1,1.0785,2.42673507080163,329.1091,"1"
"7266",360,36000345,16,1,-2.5574,-1.0641388972653,352.0431,"0"
"7267",360,36000268,16,1,-2.8877,-1.38126414043824,315.3709,"1"
"7268",360,36000352,16,0,-1.6509,-0.193796684318663,322.7628,"0"
"7269",360,36000048,16,1,-2.3368,-0.852338023381097,345.7155,"1"
"7270",360,36000243,16,0,-1.8462,-0.381306705486316,379.333,"0"
"7271",360,36000281,16,1,-2.3174,-0.833711835922559,340.3773,"1"
"7272",360,36000067,16,0,-1.2696,0.172294309389613,321.9649,"0"
"7273",360,36000266,16,0,-1.0074,0.424035873906554,301.2185,"0"
"7274",360,36000296,16,1,-0.8382,0.586486952153185,327.4066,"0"
"7275",360,36000114,16,1,-1.4901,-0.0394105532190282,318.2821,"1"
"7276",360,36000345,16,0,-2.115,-0.639385014190183,444.6619,"1"
"7277",360,36000060,16,1,-1.3585,0.0869402854172399,349.9139,"1"
"7278",360,36000165,16,1,-3.0542,-1.54112291424477,297.3494,"1"
"7279",360,36000151,16,0,-2.6884,-1.18991366824821,397.2075,"0"
"7280",360,36000029,16,0,0.2831,1.66306138500157,520.4733,"1"
"7281",360,36000198,16,1,-1.6395,-0.182851398904883,332.4165,"0"
"7282",360,36000183,16,0,-2.7204,-1.22063727642724,306.0077,"0"
"7283",360,36000148,16,0,-1.4352,0.0132996370631231,416.4006,"0"
"7284",360,36000373,16,1,-0.5077,0.903804217877247,446.591,"1"
"7285",360,36000186,16,0,-2.8587,-1.35342087052599,367.4321,"0"
"7286",360,36000131,16,0,-1.9415,-0.472805451094495,480.2128,"1"
"7287",360,36000339,16,0,0.2534,1.63454603616041,400.5224,"1"
"7288",360,36000272,16,1,-1.7387,-0.278094584259881,439.4517,"1"
"7289",360,36000339,16,0,-1.4768,-0.026641053569618,421.2768,"1"
"7290",360,36000189,16,1,-0.4262,0.982053407458219,365.7585,"0"
"7291",360,36000259,16,1,-1.7139,-0.254283787921132,404.9896,"1"
"7292",360,36000186,16,0,-3.2917,-1.76914969369852,397.6798,"0"
"7293",360,36000180,16,0,-2.9664,-1.45682501430355,340.1772,"0"
"7294",360,36000283,16,0,-3.0897,-1.57520691706838,376.2227,"1"
"7295",360,36000217,16,1,-1.7893,-0.326676289692975,341.5016,"1"
"7296",360,36000035,16,1,-1.4918,-0.0410427449035393,460.7025,"1"
"7297",360,36000241,16,1,-2.2368,-0.756326747821623,358.083,"0"
"7298",360,36000207,16,1,-2.5194,-1.0276546125527,316.0136,"0"
"7299",360,36000283,16,1,-2.3059,-0.822670539233219,404.4158,"0"
"7300",360,36000182,16,0,-1.7155,-0.255819968330083,371.0908,"1"
"7301",360,36000394,16,0,-0.6493,0.767852251685032,333.4385,"1"
"7302",360,36000366,16,0,-3.0426,-1.52998560627987,291.452,"0"
"7303",360,36000210,16,0,-3.0287,-1.5166400389771,360.7861,"0"
"7304",360,36000327,16,0,-2.6808,-1.18261681130569,362.9455,"1"
"7305",360,36000214,16,1,0.061,1.44982034198398,365.198,"0"
"7306",360,36000391,16,1,-0.2389,1.16188252658111,556.6473,"1"
"7307",360,36000041,16,1,-1.8693,-0.403485310140555,345.9294,"0"
"7308",360,36000134,16,0,-1.8244,-0.360376247414351,364.2218,"0"
"7309",360,36000152,16,1,0.676,2.04028968667474,489.1993,"1"
"7310",360,36000323,16,1,-2.8071,-1.3038790523373,401.5129,"1"
"7311",360,36000239,16,1,-0.7351,0.685474577255003,312.8466,"0"
"7312",360,36000391,16,1,0.539,1.90875423915826,455.0455,"0"
"7313",360,36000259,16,1,-1.9136,-0.446018305213402,364.1805,"0"
"7314",360,36000101,16,1,-1.4935,-0.0426749365880504,365.1438,"0"
"7315",360,36000353,16,0,-1.5218,-0.0698461275713816,342.8521,"0"
"7316",360,36000080,16,0,-0.0365,1.35620934831349,376.8171,"0"
"7317",360,36000354,16,1,-1.4856,-0.0350900458188519,386.936,"0"
"7318",360,36000279,16,1,-0.3336,1.07095984862629,409.1142,"0"
"7319",360,36000072,16,1,-1.5965,-0.141566550414309,427.9324,"0"
"7320",360,36000333,16,1,-1.4036,0.0436392001399171,355.336,"1"
"7321",360,36000235,16,1,-1.7247,-0.264653005681555,350.5913,"0"
"7322",360,36000006,16,0,-2.036,-0.563536106498198,264.8482,"1"
"7323",360,36000410,16,0,-1.4444,0.00446659971165163,415.8932,"1"
"7324",360,36000282,16,1,-2.2838,-0.801452047334576,311.8725,"0"
"7325",360,36000171,16,1,-2.0592,-0.585810722427996,390.5125,"1"
"7326",360,36000278,16,1,-0.9456,0.483370842202309,350.6762,"1"
"7327",360,36000265,16,1,-0.3724,1.03370747370922,292.3392,"0"
"7328",360,36000338,16,0,-1.4793,-0.029041335458605,417.369,"1"
"7329",360,36000212,16,1,-2.8558,-1.35063654353477,438.0496,"0"
"7330",360,36000149,16,1,-2.3767,-0.890646522329327,398.1243,"1"
"7331",360,36000011,16,1,0.0246,1.41487223768033,339.7537,"0"
"7332",360,36000339,16,1,-1.0689,0.364988939437478,339.6777,"1"
"7333",360,36000195,16,1,0.126,1.51222767109764,442.8269,"1"
"7334",360,36000399,16,0,-2.0571,-0.583794485641248,378.508,"0"
"7335",360,36000319,16,1,-0.2459,1.15516173729195,504.9977,"1"
"7336",360,36000286,16,0,-1.9073,-0.439969594853155,340.015,"0"
"7337",360,36000279,16,0,-1.9812,-0.510921927491606,413.4036,"0"
"7338",360,36000230,16,1,-1.5413,-0.0885683263054789,376.4349,"0"
"7339",360,36000034,16,1,-2.1544,-0.677213456760616,337.1808,"0"
"7340",360,36000019,16,0,-1.6382,-0.18160325232261,345.4991,"0"
"7341",360,36000293,16,0,-1.6824,-0.224040236119897,398.5244,"0"
"7342",360,36000172,16,1,-1.2784,0.163845317140379,369.6199,"0"
"7343",360,36000145,16,0,-2.0789,-0.604724943713213,309.1849,"1"
"7344",360,36000256,16,1,-2.0227,-0.550766606848788,420.6074,"1"
"7345",360,36000167,16,0,-1.7181,-0.25831626149463,365.0189,"0"
"7346",360,36000181,16,0,0.6598,2.02473586003411,419.3854,"0"
"7347",360,36000080,16,0,0.4612,1.83405746677299,406.4649,"1"
"7348",360,36000352,16,0,-2.7172,-1.21756491560934,308.9716,"0"
"7349",360,36000267,16,0,-1.2135,0.226156634978478,468.5453,"0"
"7350",360,36000224,16,0,-1.3461,0.0988456835866147,469.9934,"1"
"7351",360,36000064,16,0,-2.1847,-0.706304873255136,361.5382,"0"
"7352",360,36000220,16,0,-2.5577,-1.06442693109198,502.6992,"0"
"7353",360,36000085,16,1,-2.6445,-1.1477647182776,377.0903,"0"
"7354",360,36000091,16,1,-1.4039,0.0433511663132387,393.6803,"1"
"7355",360,36000165,16,0,-2.6088,-1.11348869290287,309.9915,"0"
"7356",360,36000301,16,0,-1.7431,-0.282319080384498,421.6175,"0"
"7357",360,36000121,16,1,-2.5746,-1.08065283666153,348.1692,"0"
"7358",360,36000057,16,0,-0.5913,0.823538791509527,322.0064,"0"
"7359",360,36000239,16,1,-2.2914,-0.808748904277096,350.9339,"0"
"7360",360,36000055,16,0,-2.5399,-1.04733692404239,361.4183,"1"
"7361",360,36000182,16,1,-1.8074,-0.34405433056924,370.9254,"0"
"7362",360,36000278,16,1,-2.84,-1.33546676199637,388.3151,"1"
"7363",360,36000327,16,0,-2.869,-1.36331003190862,432.0097,"1"
"7364",360,36000218,16,1,-2.299,-0.816045761219616,324.1422,"0"
"7365",360,36000283,16,1,-1.0192,0.412706543390536,294.3991,"1"
"7366",360,36000071,16,0,0.1695,1.55399257596601,301.1711,"0"
"7367",360,36000203,16,1,-1.8572,-0.391867945797858,419.8201,"0"
"7368",360,36000017,16,0,-2.5326,-1.04032810092655,363.821,"1"
"7369",360,36000385,16,0,-1.5339,-0.081463491914078,548.732,"0"
"7370",360,36000211,16,1,-1.7198,-0.259948453179141,334.2367,"0"
"7371",360,36000142,16,0,-1.1594,0.278098735056153,353.358,"0"
"7372",360,36000180,16,1,-2.1891,-0.710529369379753,384.9526,"1"
"7373",360,36000095,16,0,-2.9091,-1.40181055340797,365.4795,"0"
"7374",360,36000017,16,1,-1.1699,0.268017551122409,385.5233,"0"
"7375",360,36000194,16,1,-0.9022,0.525039735795121,469.3423,"1"
"7376",360,36000106,16,0,-1.3498,0.0952932663909141,335.0929,"0"
"7377",360,36000042,16,0,-1.8376,-0.373049735788201,413.9332,"0"
"7378",360,36000027,16,0,-0.7189,0.701028403895637,397.5135,"1"
"7379",360,36000131,16,1,-1.0235,0.408578058541479,379.2422,"0"
"7380",360,36000197,16,1,-1.5504,-0.0973053523813912,349.7107,"0"
"7381",360,36000137,16,1,-1.4829,-0.0324977413787462,284.8762,"1"
"7382",360,36000255,16,0,-0.6144,0.801360186855288,449.8512,"0"
"7383",360,36000218,16,1,-1.2841,0.158372674433489,336.7317,"0"
"7384",360,36000031,16,1,0.1228,1.50915531027973,257.4533,"0"
"7385",360,36000062,16,1,-0.8937,0.533200694217676,417.5529,"0"
"7386",360,36000133,16,0,-1.1057,0.329656790031591,333.9876,"1"
"7387",360,36000065,16,0,0.0696,1.45807731168209,351.5273,"0"
"7388",360,36000109,16,0,-0.8637,0.562004076885519,369.5213,"0"
"7389",360,36000176,16,1,-2.1128,-0.637272766127875,373.4912,"0"
"7390",360,36000067,16,0,-0.4132,0.99453487328095,374.0075,"0"
"7391",360,36000345,16,0,-3.6198,-2.08416268880915,354.4072,"0"
"7392",360,36000122,16,0,0.173,1.55735297061059,386.1596,"0"
"7393",360,36000226,16,0,-0.6401,0.776685289036503,461.554,"0"
"7394",360,36000094,16,0,-2.4169,-0.929243055104236,418.9746,"1"
"7395",360,36000295,16,0,0.3169,1.69551319614067,481.4323,"0"
"7396",360,36000377,16,0,-1.0972,0.337817748454146,338.7379,"0"
"7397",360,36000045,16,1,-1.3768,0.0693702219898561,408.4482,"1"
"7398",360,36000230,16,0,-0.8245,0.599640496904833,426.5655,"1"
"7399",360,36000372,16,0,-3.5487,-2.01589867188637,385.0054,"0"
"7400",360,36000227,16,0,-0.5133,0.898427586445917,492.8847,"0"
"7401",360,36000299,16,1,-1.4407,0.008019016907352,321.5274,"0"
"7402",360,36000299,16,0,-1.113,0.322647966915749,343.5661,"0"
"7403",360,36000004,16,1,-0.3259,1.07835271684437,324.4865,"1"
"7404",360,36000267,16,0,-1.5421,-0.0893364165099549,440.9472,"1"
"7405",360,36000325,16,0,-2.7632,-1.2617301023667,370.897,"0"
"7406",360,36000108,16,1,-1.0941,0.34079409799649,307.1473,"1"
"7407",360,36000382,16,1,-1.0658,0.367965288979821,281.8775,"0"
"7408",360,36000200,16,0,-0.9036,0.523695577937288,366.4605,"0"
"7409",360,36000217,16,1,-0.0852,1.30945185711603,394.2459,"0"
"7410",360,36000257,16,1,-1.5781,-0.123900475711366,374.9016,"0"
"7411",360,36000334,16,0,-1.4204,0.0275093058459253,448.2414,"0"
"7412",360,36000412,16,1,-1.43,0.0182922233922159,346.2297,"1"
"7413",360,36000243,16,1,0.2392,1.62091243503096,488.9163,"1"
"7414",360,36000373,16,0,0.2558,1.63685030677383,498.3398,"1"
"7415",360,36000140,16,0,-0.7992,0.62393134962138,410.7949,"1"
"7416",360,36000340,16,1,0.1839,1.56781819964657,527.333,"1"
"7417",360,36000338,16,0,-1.3859,0.0606331959139441,416.9587,"1"
"7418",360,36000234,16,0,-0.8302,0.594167854197943,349.3579,"0"
"7419",360,36000209,16,1,0.2195,1.60199821374574,402.3738,"1"
"7420",360,36000221,16,1,-2.7933,-1.2906294963101,338.7958,"0"
"7421",360,36000338,16,0,-2.0436,-0.570832963440718,461.9556,"0"
"7422",360,36000221,16,0,-2.1762,-0.698143914832581,410.0108,"0"
"7423",360,36000368,16,0,-1.8993,-0.432288692808397,303.9675,"0"
"7424",360,36000116,16,0,-3.1122,-1.59680945406926,314.5776,"0"
"7425",360,36000011,16,0,-2.5581,-1.06481097619421,377.5404,"1"
"7426",360,36000104,16,0,-3.0887,-1.57424680431278,371.6726,"1"
"7427",360,36000108,16,0,-1.0731,0.36095646586398,381.9173,"0"
"7428",360,36000301,16,0,-2.0589,-0.585522688601318,314.8683,"0"
"7429",360,36000113,16,1,-1.2363,0.204266064150918,319.6904,"0"
"7430",360,36000052,16,1,-1.9039,-0.436705211484133,347.5456,"0"
"7431",360,36000079,16,1,-2.1032,-0.628055683674165,372.8982,"1"
"7432",360,36000082,16,0,-0.4284,0.97994115939591,489.5971,"1"
"7433",360,36000278,16,0,-3.1296,-1.61351541601661,297.5046,"0"
"7434",360,36000221,16,0,-1.6948,-0.235945634289272,381.9743,"0"
"7435",360,36000291,16,0,0.1619,1.54669571902349,343.2721,"0"
"7436",360,36000181,16,0,-1.1711,0.266865415815695,344.746,"0"
"7437",360,36000107,16,1,-2.4981,-1.00720421085853,394.3121,"0"
"7438",360,36000297,16,1,-1.1681,0.269745754082479,313.6828,"1"
"7439",360,36000045,16,1,-1.6066,-0.151263689245816,383.8645,"0"
"7440",360,36000136,16,0,-0.6098,0.805776705531024,423.8138,"0"
"7441",360,36000322,16,0,-1.1148,0.320919763955679,283.2864,"0"
"7442",360,36000003,16,0,-1.2887,0.153956155757753,432.5956,"0"
"7443",360,36000272,16,0,-1.22,0.219915902067112,339.9731,"0"
"7444",360,36000225,16,0,-0.6377,0.778989559649931,446.3606,"0"
"7445",360,36000341,16,0,-0.3733,1.03284337222918,422.6355,"1"
"7446",360,36000243,16,0,-0.6378,0.778893548374371,360.4993,"0"
"7447",360,36000168,16,1,-0.5597,0.853878354586321,260.4317,"1"
"7448",360,36000342,16,1,-1.2417,0.199081455270706,476.9565,"0"
"7449",360,36000378,16,0,-1.3464,0.0985576497599363,343.2735,"0"
"7450",360,36000327,16,1,-2.5199,-1.02813466893049,304.8958,"1"
"7451",360,36000149,16,1,-1.5847,-0.130237219898291,353.7765,"1"
"7452",360,36000353,16,0,-1.7336,-0.273198009206348,413.1872,"1"
"7453",360,36000227,16,0,0.385,1.76089687479667,595.1848,"1"
"7454",360,36000147,16,0,-0.987,0.443622174120687,455.8617,"0"
"7455",360,36000003,16,0,-0.5042,0.907164612521829,483.9723,"0"
"7456",360,36000020,16,1,-1.6566,-0.199269327025553,346.0554,"0"
"7457",360,36000033,16,1,-2.3581,-0.872788425075265,414.5425,"1"
"7458",360,36000174,16,0,-0.0166,1.37531559214983,485.3368,"0"
"7459",360,36000108,16,0,-2.431,-0.942780644958122,430.0431,"0"
"7460",360,36000045,16,1,-1.4881,-0.0374903277078387,409.1341,"1"
"7461",360,36000215,16,1,-0.7549,0.666464344694227,327.304,"0"
"7462",360,36000400,16,0,-0.8374,0.58725504235766,365.0156,"0"
"7463",360,36000261,16,0,-3.0029,-1.49186912988276,346.369,"1"
"7464",360,36000104,16,0,-0.7515,0.669728728063249,272.0602,"0"
"7465",360,36000256,16,0,-2.9466,-1.43781478174277,492.551,"1"
"7466",360,36000094,16,1,-1.3684,0.0774351691368519,405.4291,"0"
"7467",360,36000101,16,1,-1.3647,0.0809875863325525,325.87,"0"
"7468",360,36000383,16,0,-2.5364,-1.04397652939781,414.9752,"1"
"7469",360,36000290,16,1,-1.235,0.205514210733191,363.4955,"1"
"7470",360,36000136,16,0,-1.8546,-0.389371652633312,408.7574,"0"
